NE_______-3H01,2020-07-01 00:00:00,5
NE_______-3H02,2020-07-01 00:00:00,0
NEAB1____-3H02,2020-07-01 00:00:00,21
NEAB1____-3H01,2020-07-01 00:00:00,12
NESK1____-3H03,2020-07-01 00:00:00,303.3
NESK1____-3H02,2020-07-01 00:00:00,20.2
NEAB1APD_-3F01,2020-07-01 00:00:00,0.9
NEAB1APD_-3F02,2020-07-01 00:00:00,1.8
NEAB1APD_-3F03,2020-07-01 00:00:00,21
NEAB1APD_-3F04,2020-07-01 00:00:00,3
NEAB1APD_-3F06,2020-07-01 00:00:00,0.229
NEAB1APD_-3F07,2020-07-01 00:00:00,0.273
NEAB1____-3H04,2020-07-01 00:00:00,2.27
NEAB1____-3H05,2020-07-01 00:00:00,2.3
NEAB1____-3H06,2020-07-01 00:00:00,2.5
NEAB1____-3H07,2020-07-01 00:00:00,6.04
NEAB1____-3H08,2020-07-01 00:00:00,7.98
NEAB1____-3H09,2020-07-01 00:00:00,3.05
NEAB1____-3H10,2020-07-01 00:00:00,2.16
NEAB1____-3H11,2020-07-01 00:00:00,0.9726
NEAB1DS__-3P18,2020-07-01 00:00:00,1.4439
NEAB1DS__-3P01,2020-07-01 00:00:00,1.168
NEAB1DS__-3P20,2020-07-01 00:00:00,1.922
NEAB1DS__-3P27,2020-07-01 00:00:00,2.0863
NEAB1DS__-3P22,2020-07-01 00:00:00,1.236
NEAB1DS__-3P08,2020-07-01 00:00:00,1.466
NEAB1DS__-3P10,2020-07-01 00:00:00,1.594
NEAB1DS__-3P14,2020-07-01 00:00:00,1.7477
NEAB1DS__-3P24,2020-07-01 00:00:00,1.0891
NEAB1DS__-3P19,2020-07-01 00:00:00,0.969
NEAB1DS__-3P02,2020-07-01 00:00:00,-0.011
NEAB1DS__-3P21,2020-07-01 00:00:00,-0.022
NEAB1DS__-3P05,2020-07-01 00:00:00,-0.008
NEAB1DS__-3P23,2020-07-01 00:00:00,-0.005
NEAB1DS__-3P17,2020-07-01 00:00:00,24.4
NEAB1DS__-3P26,2020-07-01 00:00:00,25.38
NEAB1DS__-3P09,2020-07-01 00:00:00,0.186
NEAB1DS__-3P11,2020-07-01 00:00:00,0.068
NEAB1DS__-3P15,2020-07-01 00:00:00,0.979
NEAB1DS__-3P25,2020-07-01 00:00:00,0.9773
NEAB1DS__-3P03,2020-07-01 00:00:00,7.81
NEAB1DS__-3P06,2020-07-01 00:00:00,4.83
NEPNA____-3F01,2019-10-10 11:00:00,30240
NE_______-3H02,2019-10-10 11:00:00,0
NEAB1____-3H02,2019-10-10 11:00:00,13
NEAB1____-3H01,2019-10-10 11:00:00,9
NESK1____-3H03,2019-10-10 11:00:00,302.81
NEPNA____-3F01,2019-10-11 11:00:00,30240
NE_______-3H02,2019-10-11 11:00:00,0
NEAB1____-3H02,2019-10-11 11:00:00,14
NEAB1____-3H01,2019-10-11 11:00:00,10
NESK1____-3H03,2019-10-11 11:00:00,302.78
NEPNA____-3F01,2019-10-12 11:00:00,27820
NE_______-3H02,2019-10-12 11:00:00,0
NEAB1____-3H02,2019-10-12 11:00:00,17
NEAB1____-3H01,2019-10-12 11:00:00,10
NESK1____-3H03,2019-10-12 11:00:00,302.72
NEPNA____-3F01,2019-10-13 11:00:00,27820
NE_______-3H02,2019-10-13 11:00:00,0
NEAB1____-3H02,2019-10-13 11:00:00,19
NEAB1____-3H01,2019-10-13 11:00:00,12
NESK1____-3H03,2019-10-13 11:00:00,302.68
NEPNA____-3F01,2019-10-14 11:00:00,25574
NE_______-3H02,2019-10-14 11:00:00,0
NEAB1____-3H02,2019-10-14 11:00:00,20
NEAB1____-3H01,2019-10-14 11:00:00,14
NESK1____-3H03,2019-10-14 11:00:00,302.64
NEPNA____-3F01,2019-10-15 11:00:00,25574
NEAB1____-3H05,2019-10-09 00:00:00,2.58
NEAB1____-3H07,2019-10-09 00:00:00,6.08
NEAB1____-3H08,2019-10-09 00:00:00,8.28
NEAB1____-3H09,2019-10-09 00:00:00,3.06
NEAB1____-3H10,2019-10-09 00:00:00,2.15
NE_______-3H02,2019-10-15 11:00:00,0
NEAB1____-3H01,2019-10-15 11:00:00,13
NESK1____-3H03,2019-10-15 11:00:00,302.6
NEPNA____-3F01,2019-10-16 11:00:00,25574
NEAB1APD_-3F07,2019-10-16 00:00:00,0.57
NEAB1DS__-3P07,2020-07-01 00:00:00,4.35
NEAB1DS__-3P12,2020-07-01 00:00:00,4.18
NEAB1DS__-3P13,2020-07-01 00:00:00,3.47
NEAB1DS__-3P16,2020-07-01 00:00:00,5.02
NEPNA____-3F01,2019-10-15 12:00:00,25574
NE_______-3H02,2019-10-15 12:00:00,0
NEAB1____-3H02,2019-10-15 12:00:00,20
NESK1____-3H03,2019-10-15 12:00:00,302.58
NESK1____-3H02,2019-10-15 12:00:00,13.2
NEAB1____-3H02,2020-07-02 00:00:00,22
NEAB1____-3H01,2020-07-02 00:00:00,13
NESK1____-3H03,2020-07-02 00:00:00,303.32
NE_______-3H01,2020-07-03 00:00:00,3
NEAB1____-3H02,2020-07-03 00:00:00,21
NEAB1____-3H01,2020-07-03 00:00:00,14
NESK1____-3H03,2020-07-03 00:00:00,303.3
NE_______-3H02,2020-07-03 00:00:00,0
NE_______-3H01,2020-07-02 00:00:00,5
NE_______-3H02,2020-07-02 00:00:00,1
NE_______-3H01,2020-07-04 00:00:00,5
NE_______-3H02,2020-07-04 00:00:00,0
NEAB1____-3H02,2020-07-04 00:00:00,22
NEAB1____-3H01,2020-07-04 00:00:00,13
NESK1____-3H03,2020-07-04 00:00:00,303.3
NE_______-3H01,2020-07-05 00:00:00,4
NE_______-3H02,2020-07-05 00:00:00,0
NEAB1____-3H02,2020-07-05 00:00:00,22
NEAB1____-3H01,2020-07-05 00:00:00,16
NESK1____-3H03,2020-07-05 00:00:00,303.3
NE_______-3H01,2020-07-06 00:00:00,5
NE_______-3H02,2020-07-06 00:00:00,0
NEAB1____-3H02,2020-07-06 00:00:00,18
NEAB1____-3H01,2020-07-06 00:00:00,13
NESK1____-3H03,2020-07-06 00:00:00,303.3
NE_______-3H01,2020-07-07 00:00:00,5
NE_______-3H02,2020-07-07 00:00:00,0
NEAB1____-3H02,2020-07-07 00:00:00,20
NEAB1____-3H01,2020-07-07 00:00:00,9
NESK1____-3H03,2020-07-07 00:00:00,303.3
NE_______-3H01,2020-07-08 00:00:00,5
NE_______-3H02,2020-07-08 00:00:00,0
NEAB1____-3H02,2020-07-08 00:00:00,16
NEAB1____-3H01,2020-07-08 00:00:00,10
NESK1____-3H03,2020-07-08 00:00:00,303.3
NESK1____-3H02,2020-07-08 00:00:00,19
NEAB1APD_-3F01,2020-07-08 00:00:00,0.9
NEAB1APD_-3F02,2020-07-08 00:00:00,1.8
NE_______-3H02,2019-10-16 00:00:00,0
NE_______-3H01,2019-10-16 00:00:00,5
NEAB1____-3H02,2019-10-16 00:00:00,14
NEAB1____-3H01,2019-10-16 00:00:00,11
NESK1____-3H03,2019-10-16 00:00:00,302.58
NEAB1APD_-3F03,2020-07-08 00:00:00,21
NEAB1APD_-3F01,2019-10-16 00:00:00,1.8
NEAB1APD_-3F02,2019-10-16 00:00:00,3
NEAB1APD_-3F03,2019-10-16 00:00:00,6
NEAB1APD_-3F04,2019-10-16 00:00:00,4.2
NEAB1APD_-3F05,2019-10-16 00:00:00,0
NEAB1APD_-3F06,2019-10-16 00:00:00,0.002
NEAB1____-3H04,2019-10-16 00:00:00,3.1
NEAB1____-3H05,2019-10-16 00:00:00,2.95
NEAB1____-3H06,2019-10-16 00:00:00,3.65
NEAB1____-3H07,2019-10-16 00:00:00,6.12
NEAB1____-3H08,2019-10-16 00:00:00,8.78
NEAB1____-3H09,2019-10-16 00:00:00,3.45
NEAB1____-3H10,2019-10-16 00:00:00,2.2
NEAB1____-3H11,2019-10-16 00:00:00,0.9754
NEAB1DS__-3P18,2019-10-16 00:00:00,1.4285
NEAB1DS__-3P01,2019-10-16 00:00:00,1.047
NEAB1DS__-3P20,2019-10-16 00:00:00,1.825
NEAB1DS__-3P27,2019-10-16 00:00:00,1.7114
NEAB1DS__-3P22,2019-10-16 00:00:00,0.807
NEAB1DS__-3P08,2019-10-16 00:00:00,1.097
NEAB1DS__-3P10,2019-10-16 00:00:00,1.304
NEAB1DS__-3P14,2019-10-16 00:00:00,1.6858
NEAB1DS__-3P24,2019-10-16 00:00:00,1.0882
NEAB1DS__-3P19,2019-10-16 00:00:00,0.9727
NEAB1DS__-3P02,2019-10-16 00:00:00,-0.003
NEAB1DS__-3P21,2019-10-16 00:00:00,-0.165
NEAB1DS__-3P05,2019-10-16 00:00:00,-0.01
NEAB1DS__-3P23,2019-10-16 00:00:00,-0.121
NEAB1DS__-3P09,2019-10-16 00:00:00,-0.002
NEAB1DS__-3P11,2019-10-16 00:00:00,-0.07
NEAB1DS__-3P15,2019-10-16 00:00:00,0.983
NEAB1DS__-3P25,2019-10-16 00:00:00,0.9582
NEAB1DS__-3P17,2019-10-16 00:00:00,32.78
NEAB1DS__-3P26,2019-10-16 00:00:00,28.15
NEAB1DS__-3P03,2019-10-16 00:00:00,7.82
NEAB1DS__-3P06,2019-10-16 00:00:00,7.73
NEAB1APD_-3F04,2020-07-08 00:00:00,3
NEAB1APD_-3F06,2020-07-08 00:00:00,0.239
NEAB1DS__-3P07,2019-10-16 00:00:00,5.15
NEAB1DS__-3P12,2019-10-16 00:00:00,6.4
NEAB1DS__-3P13,2019-10-16 00:00:00,4.76
