BE,MQF2 Piezometer Luftseite,BEAB1DS__-3H31,m,HAND,4.12,5.8
BE,MQE2 Piezometer Luftseite,BEAB1DS__-3H29,m,HAND,4.8,8.5
BE,MQB6 Piezometer Berme,BEAB1DS__-3H17,m,HAND,13.6,14.8
BE,MQC6 Piezometer Berme,BEAB1DS__-3H24,m,HAND,13.88,15
BE,MQB4 Piezometer Luftseite,BEAB1DS__-3H15,m,HAND,24.8,25.7
BE,MQB2 Piezometer Wasserseite Fels,BEAB1DS__-3H13,m,HAND,35.7,36.82
BE,MQB7 Piezometer Dammfuß,BEAB1DS__-3H18,m,HAND,13.65,14.7
WU,UWL Sickerwasser Unterwasser links PLS Tagesmax.,WUAB1AD__-3F11,l/s,AUTO,0,
BE,MQC7 Piezometer Dammfuß,BEAB1DS__-3H25,m,HAND,13.82,15.47
ES,Venturi Gerinne Ablesung A/SW,ESAB1____-3H18,l/min,AUTO,17.8,30
WU,OWL Sickerwasser Oberwasser links PLS Tagesmax.,WUAB1AD__-3F12,l/s,AUTO,0,
BE,MQD1 Piezometer Wasserseite,BEAB1DS__-3H26,m,HAND,3.25,8.71
WU,OWR Sickerwasser Oberwasser rechts PLS Tagesmax.,WUAB1AD__-3F13,l/s,AUTO,0,
WU,OWR Sickerwasser Oberwasser rechts PLS,WUAB1AD__-3F03,l/s,AUTO,0,0.12
BE,Sickerwassermessstelle2A Hand,BEAB1ST__-3H02,l/s,HAND,-0.01,5
WU,UWR Sickerwasser Unterwasser rechts PLS Tagesmax.,WUAB1AD__-3F14,l/s,AUTO,0,
SE,P5 Fels,SEAB1DS__-3P10,mWS,AUTO,,
BE,SB 1 Sohlbohrung,BEAB1DS__-3H01,l/s,HAND,,
BE,SB 3 Sohlbohrung,BEAB1DS__-3H03,l/s,HAND,,
BE,SB 4 Sohlbohrung,BEAB1DS__-3H04,l/s,HAND,,
WU,UWL Sickerwasser Unterwasser links Hand,WUAB1AD__-3H01,l/s,HAND,0.001,0.035
LI,DU II 11.2 Sickerwasser,LIAB1VOR_-3H20,l/min,HAND,,
LI,DU I 11.3 Sickerwasser,LIAB1VOR_-3H21,l/min,HAND,,
BE,Absperrklappe,BEAB1GA01-2ASK,,LEER,,
BE,Ringkolbenschieber,BEAB1GA01-2RKS,,LEER,,
BE,Pumpe Grundablass I,BEAB1KG__-2P01,,LEER,,
BE,Pumpe Grundablass II,BEAB1KG__-2P02,,LEER,,
KT,LufttemperaturMittel,KTSK1____-3T01,°C,HAND,,
LI,SWD3A Sohlenwasserdruck PLS,LIAB1DS__-3P08,Absolutdruck bar,AUTO,1.2383,1.36
LI,DU I 11.4 Sickerwasser,LIAB1VOR_-3H22,l/min,HAND,,
LI,DU I 12.1 Sickerwasser,LIAB1VOR_-3H23,l/min,HAND,,
LI,DU II 12.1 Sickerwasser,LIAB1VOR_-3H24,l/min,HAND,,
WU,OWR Sickerwasser Oberwasser rechts Hand,WUAB1AD__-3H03,l/s,HAND,0.013,0.325
LI,DU I 12.2 Sickerwasser,LIAB1VOR_-3H25,l/min,HAND,,
BE,SWD1.6L Sohlenwasserdruck Luftseite ( Kalkzone),BEAB1DS__-3P09,mNHN,AUTO,266.2,270
BE,MQB3 Piezometer Luftseite (Inklinometer),BEAB1DS__-3H14,m,HAND,,
LI,DU II 12.2 Sickerwasser,LIAB1VOR_-3H26,l/min,HAND,,
BE,MQC3 Piezometer Luftseite (Inklinometer),BEAB1DS__-3H21,m,HAND,,
LI,DU I 12.3 Sickerwasser,LIAB1VOR_-3H27,l/min,HAND,,
LI,DU II 13.1 Sickerwasser,LIAB1VOR_-3H28,l/min,HAND,,
ES,Stauhöhe Ablesung Pegellatte,ESSK1____-3H03,mNN,HAND,,
RO,Stauhöhe Ablesung Pegellatte,ROSK1____-3H03,mNN,HAND,,
LI,DU I 13.2 Sickerwasser,LIAB1VOR_-3H29,l/min,HAND,,
LI,DU II 13.2 Sickerwasser,LIAB1VOR_-3H30,l/min,HAND,,
LI,DU I 13.3 Sickerwasser,LIAB1VOR_-3H31,l/min,HAND,,
SE,P5 Fels Handmessung,SEAB1DS__-3H10,mWS,HAND,,
LI,DU I 13.4 Sickerwasser,LIAB1VOR_-3H32,l/min,HAND,,
LI,DU I 14.1 Sickerwasser,LIAB1VOR_-3H33,l/min,HAND,,
LI,DU II 14.1 Sickerwasser,LIAB1VOR_-3H34,l/min,HAND,,
WU,UWR Sickerwasser Unterwasser rechts Hand,WUAB1AD__-3H04,l/s,HAND,0.003,0.391
LI,DU I 14.2 Sickerwasser,LIAB1VOR_-3H35,l/min,HAND,,
LI,DU II 14.2 Sickerwasser,LIAB1VOR_-3H36,l/min,HAND,,
SE,P5 Fuge Handmessung,SEAB1DS__-3H11,mWS,HAND,,
DH,GW1 Grundwasser Hand,DHAB1____-3H03,m,HAND,9.47,12.3
BB,Wassertemperatur Oberfläche,BBSK1____-3T01,°C,HAND,,
BB,Wassertemperatur 2m Tiefe,BBSK1____-3T02,°C,HAND,,
BB,SW5 Piezometer Hand,BBAB1____-3H18,mNN,HAND,3.8,6.74
BB,Wassertemperatur Oberfläche,BBAB1____-3T01,°C,AUTO,,
BB,Wassertemperatur 2m Tiefe,BBAB1____-3T02,°C,AUTO,,
ES,DU Re,ESAB1KO__-3H07,l/min,HAND,,
ES,Wetter,ES_______-3H01,-,HAND,,
BB,SW2 Piezometer Hand,BBAB1____-3H07,mNN,HAND,6.3,7.85
RO,K1/M Kronenbohrung,ROAB1____-3H08,m,HAND,,
WU,SWD1W Sohlenwasserdruck Hand,WUAB1DS__-3H01,m,HAND,-3.4,6.65
WU,OWL Sickerwasser Oberwasser links Hand,WUAB1AD__-3H02,l/s,HAND,0.008,0.043
ES,F4.2  Fußbohrung,ESAB1____-3H15,m,HAND,2.23,2.8
RO,F2.1 Fußbohrung,ROAB1____-3H04,m,HAND,1.44,2.75
WU,SWD1A Sohlenwasserdruck Hand,WUAB1DS__-3H02,m,HAND,-0.93,7.5
RO,F3 Fußbohrung,ROAB1____-3H05,m,HAND,5.3,6.49
RO,K1/F Kronenbohrung,ROAB1____-3H06,m,HAND,20.15,21.07
RO,K3/M Kronenbohrung,ROAB1____-3H09,m,HAND,11.6,11.96
ES,F2.2  Fußbohrung,ESAB1____-3H13,m,HAND,0.18,0.87
WU,SWD1L Sohlenwasserdruck Hand,WUAB1DS__-3H03,m,HAND,0.65,9
RO,F1 Fußbohrung,ROAB1____-3H02,m,HAND,5.31,7.6
RO,DM Li Handmessung,ROAB1KO__-3H10,l/s,HAND,0,0.83
RO,GW1 Grundwassermesstelle,ROAB1____-3H01,m,HAND,1.66,2.44
WU,SWD2W Sohlenwasserdruck Hand,WUAB1DS__-3H04,m,HAND,15.9,28.36
WU,SWD2L Sohlenwasserdruck Hand,WUAB1DS__-3H06,m,HAND,-0.58,0.8
RO,Wetter,ROAB1____-3H16,-,HAND,,
RO,Gewitter,ROAB1____-3H17,-,HAND,,
RO,Wassertemperatur Oberfläche,ROSK1____-3T01,°C,HAND,,
RO,Wassertemperatur 2m Tiefe,ROSK1____-3T02,°C,HAND,,
RO,Lufttemperatur Min,ROAB1____-3H18,°C,HAND,,
RO,Lufttemperatur Max,ROAB1____-3H19,°C,HAND,,
BB,GW5 Grundwasser Hand,BBAB1____-3H05,mNN,HAND,2.29,3.94
HT,TH 2 Gesamtdrainagewasser PLS,HTAB1KO__-3F02,l/s,AUTO,,
RO,Stauhöhe PLS,ROSK1____-3L01,m,AUTO,,
ES,FM1,ESAB1KO__-3H03,l/min,HAND,,
ES,FM2,ESAB1KO__-3H04,l/min,HAND,,
ES,DU Li,ESAB1KO__-3H05,l/min,HAND,,
ES,DU Mi,ESAB1KO__-3H06,l/min,HAND,,
SC,Stauhöhe Ablesung Pegellatte,SCSK1____-3H03,mNN,HAND,,
ES,SW1 Sickerwasser,ESAB1KO__-3H01,l/min,HAND,,
ES,SW2 Sickerwasser,ESAB1KO__-3H02,l/min,HAND,,
WU,SWD3W Sohlenwasserdruck Hand,WUAB1DS__-3H07,m,HAND,24.7,36.28
LI,DU II 16.1 Sickerwasser,LIAB1VOR_-3H46,l/min,HAND,,
WU,SWD3A Sohlenwasserdruck Hand,WUAB1DS__-3H08,m,HAND,22.5,32.64
WU,SWD3L Sohlenwasserdruck Hand,WUAB1DS__-3H09,m,HAND,8.7,10.57
LI,DU I 14.3 Sickerwasser,LIAB1VOR_-3H37,l/min,HAND,,
LI,DU I 14.4 Sickerwasser,LIAB1VOR_-3H38,l/min,HAND,,
LI,DU II 15.1 Sickerwasser,LIAB1VOR_-3H39,l/min,HAND,,
LI,DU I 15.1 Sickerwasser,LIAB1VOR_-3H40,l/min,HAND,,
LI,DU I 15.2 Sickerwasser,LIAB1VOR_-3H41,l/min,HAND,,
LI,DU II 15.2 Sickerwasser,LIAB1VOR_-3H42,l/min,HAND,,
ES,Gewitter,ES_______-3H02,-,HAND,,
WU,SWD4W Sohlenwasserdruck Hand,WUAB1DS__-3H10,m,HAND,24.3,36.78
WU,SWD4A Sohlenwasserdruck Hand,WUAB1DS__-3H11,m,HAND,11.5,16.29
SE,P5a Fuge Handmessung,SEAB1DS__-3H12,mWS,HAND,,
LI,DU I 15.3 Sickerwasser,LIAB1VOR_-3H43,l/min,HAND,,
LI,DU I 15.4 Sickerwasser,LIAB1VOR_-3H44,l/min,HAND,,
LI,DU I 16.1 Sickerwasser,LIAB1VOR_-3H45,l/min,HAND,,
WU,SWD4L Sohlenwasserdruck Hand,WUAB1DS__-3H12,m,HAND,7.6,9.96
BB,Stauhöhe PLS,BBSK1____-3L01,mNHN,AUTO,,
BB,Lufttemperatur Min,BBAB1____-3H24,°C,HAND,,
BB,Lufttemperatur Max,BBAB1____-3H25,°C,HAND,,
LI,DU I 16.2 Sickerwasser,LIAB1VOR_-3H47,l/min,HAND,,
WU,SWD5W Sohlenwasserdruck Hand,WUAB1DS__-3H13,m,HAND,14.5,27.2
BB,GW2 Grundwasser Hand,BBAB1____-3H02,mNN,HAND,1.56,3.35
LI,DU II 16.2 Sickerwasser,LIAB1VOR_-3H48,l/min,HAND,,
LI,DU I 16.3 Sickerwasser,LIAB1VOR_-3H49,l/min,HAND,,
LI,DU I 16.4 Sickerwasser,LIAB1VOR_-3H50,l/min,HAND,,
LI,DU I 17.1 Sickerwasser,LIAB1VOR_-3H51,l/min,HAND,,
LI,DU II 17.1 Sickerwasser,LIAB1VOR_-3H52,l/min,HAND,,
LI,DU I 17.2 Sickerwasser,LIAB1VOR_-3H53,l/min,HAND,,
PA,Stauhöhe Pegellatte,PA_______-3H04,mNHN,HAND,281,291.4
RO,DM Drainage Mauer Li PLS,ROAB1KO__-3F01,m³/d,AUTO,0,0.8
BE,Sickerwassermessstelle 9R,BEAB1ST__-3H23,l/s,HAND,,
RO,DM Drainage Mauer Re PLS,ROAB1KO__-3F02,m³/d,AUTO,0,0.42
BB,GW3 Grundwasser Hand,BBAB1____-3H03,mNN,HAND,,
BB,GW4 Grundwasser Hand,BBAB1____-3H04,mNN,HAND,,
BB,SW4 Piezometer Hand,BBAB1____-3H09,mNN,HAND,,
BB,Brunnen 2,BBAB1____-3H23,mNN,HAND,,
BE,SWD3A Sohlenwasserdruck Achse C,BEAB1DS__-3P18,mNHN,AUTO,262.5,264.5
BE,Sickerwassermessstelle1,BEAB1ST__-3F01,l/s,AUTO,-0.01,0.5
BE,Sickerwassermessstelle 10L,BEAB1ST__-3H24,l/s,HAND,,
PA,GW1 Grundwasser,PAAB1____-3H01,m,HAND,,
BE,Sickerwassermessstelle 10R,BEAB1ST__-3H25,l/s,HAND,,
RO,DU Re Handmessung,ROAB1KO__-3H13,l/s,HAND,0,1
RO,KD Kontrolle Dichtwand re,ROAB1KO__-3H15,l/s,HAND,0,0.26
RO,KD Kontrolle Dichtwand li,ROAB1KO__-3H14,l/s,HAND,0,0.31
ES,Wassertemperatur 2m Tiefe,ESAB1____-3H20,°C,HAND,,
ES,Lufttemperatur Min,ESAB1____-3H21,°C,HAND,,
ES,Lufttemperatur Max,ESAB1____-3H22,°C,HAND,,
BE,MQA7 Piezometer Kalkzone,BEAB1DS__-3H11,m,HAND,13.53,15.1
BE,MQD2 Piezometer Luftseite,BEAB1DS__-3H27,m,HAND,5.93,9.2
ES,SD1d Sohlenwasserdruck,ESAB1DS__-3H04,mNN (mbar bei Druck),HAND,228.5,228.96
DH,S-T 9 Sickerwassereinzelmessung,DHAB1AD__-3H13,l/min,HAND,0.045,3.8
WU,SWD6W Sohlenwasserdruck Hand,WUAB1DS__-3H16,m,HAND,1.91,12.93
PA,GW2 Grundwasser,PAAB1____-3H02,m,HAND,,
WU,SWD5A Sohlenwasserdruck Hand,WUAB1DS__-3H14,m,HAND,13.1,24.13
WU,SWD5L Sohlenwasserdruck Hand,WUAB1DS__-3H15,m,HAND,2.9,6.66
ES,K1S  Kronenbohrung,ESAB1____-3H03,m,HAND,15.42,16.84
ES,K2S  Kronenbohrung,ESAB1____-3H04,m,HAND,15.66,18.98
LI,DU I 17.4 Sickerwasser,LIAB1VOR_-3H55,l/min,HAND,,
WU,SWD6A Sohlenwasserdruck Hand,WUAB1DS__-3H17,m,HAND,-0.08,10.06
WU,SWD6L Sohlenwasserdruck Hand,WUAB1DS__-3H18,m,HAND,0.49,2.91
WU,Pz1 Piezometer Hand,WUAB1DS__-3H19,m,HAND,-0.36,0.71
WU,Pz2 Piezometer Hand,WUAB1DS__-3H20,m,HAND,-1.87,1.21
HT,Grundwasserpegel 1,HTAB1____-3H01,m,HAND,,
WU,Pz3 Piezometer Hand,WUAB1DS__-3H21,m,HAND,-0.6,2.97
BE,SWD1.5L Sohlenwasserdruck Hand,BEAB1DS__-3H39,mWS,HAND,15.55,16.12
WU,Pz4 Piezometer Hand,WUAB1DS__-3H22,m,HAND,0.03,2.03
SE,P6 Fels Handmessung,SEAB1DS__-3H13,mWS,HAND,,
SE,P6 Fuge Handmessung,SEAB1DS__-3H14,mWS,HAND,,
LI,DU II 17.2 Sickerwasser,LIAB1VOR_-3H54,l/min,HAND,,
SE,P7 Fels (GW) Handmessung,SEAB1DS__-3H15,mWS,HAND,,
ES,F1     Fußbohrung,ESAB1____-3H11,m,HAND,2.27,2.93
LI,DU I 18.1 Sickerwasser,LIAB1VOR_-3H56,l/min,HAND,,
ES,SD2b Sohlenwasserdruck,ESAB1DS__-3H06,Bar,HAND,0.248,0.4
LI,DU II 18.1 Sickerwasser,LIAB1VOR_-3H57,l/min,HAND,,
DH,Entnahme 2 Leitfähigkeit,DHET1ANA1-3CD2,mS/m,AUTO,,
LI,DU I 18.2 Sickerwasser,LIAB1VOR_-3H58,l/min,HAND,,
HT,TH 2 Gesamtdrainagewasser Hand,HTAB1KO__-3H02,l/min,HAND,,
LI,DU I 18.3 Sickerwasser,LIAB1VOR_-3H59,l/min,HAND,,
LI,DU I 18.4 Sickerwasser,LIAB1VOR_-3H60,l/min,HAND,,
ES,K4S  Kronenbohrung,ESAB1____-3H05,m,HAND,20.66,20.86
ES,K5S  Kronenbohrung,ESAB1____-3H06,m,HAND,14.03,15.65
ES,K1M  Kronenbohrung,ESAB1____-3H07,m,HAND,7.74,9.84
ES,K2M  Kronenbohrung,ESAB1____-3H08,m,HAND,8.76,12.13
ES,K4M  Kronenbohrung,ESAB1____-3H09,m,HAND,17.37,20.7
ES,K5M  Kronenbohrung,ESAB1____-3H10,m,HAND,8.49,9.71
ES,F5     Fußbohrung,ESAB1____-3H16,m,HAND,2.62,3.78
BE,SWD1.11L Sohlenwasserdruck Luftseite ( Kalkzone),BEAB1DS__-3P14,mNHN,AUTO,260.9,262.5
LI,DU I 19.1 Sickerwasser,LIAB1VOR_-3H61,l/min,HAND,,
LI,DU II 19.1 Sickerwasser,LIAB1VOR_-3H62,l/min,HAND,,
ES,GW1 Grundwassermessstelle,ESAB1____-3H01,m,HAND,0.98,1.87
ES,SD2a Sohlenwasserdruck,ESAB1DS__-3H05,Bar,HAND,0.624,0.834
ES,SD2c Sohlenwasserdruck,ESAB1DS__-3H07,Bar,HAND,0.03,0.177
ES,SD2d Sohlenwasserdruck,ESAB1DS__-3H08,mbar,HAND,63,155.5
ES,SD3a Sohlenwasserdruck,ESAB1DS__-3H09,Bar,HAND,0.278,0.53
ES,SD3c Sohlenwasserdruck,ESAB1DS__-3H11,mNN (Bar bei Druck),HAND,224.3,224.81
ES,SD3b Sohlenwasserdruck,ESAB1DS__-3H10,Bar,HAND,-0.108,0.006
ES,SD1a Sohlenwasserdruck,ESAB1DS__-3H01,Bar,HAND,0.139,0.33
BE,MQA5 Piezometer Berme,BEAB1DS__-3H09,m,HAND,24.6,26
WU,Pz9 Piezometer Hand,WUAB1DS__-3H27,m,HAND,5.3,7.09
BE,MQE1 Piezometer Wasserseite,BEAB1DS__-3H28,m,HAND,3.57,8.71
BE,MQC5 Piezometer Berme,BEAB1DS__-3H23,m,HAND,24.11,25.8
SE,P9 Fels (GW) Handmessung,SEAB1DS__-3H16,mWS,HAND,,
WU,SWD2A Sohlenwasserdruck PLS,WUAB1DS__-3P05,mNN,AUTO,223,231
LI,DU I 19.3 Sickerwasser,LIAB1VOR_-3H65,l/min,HAND,,
BB,SWD1L Sohlenwasserdruck,BBAB1____-3H11,m,HAND,1.53,2.07
WU,Pz10 Piezometer Hand,WUAB1DS__-3H28,m,HAND,2.3,4.04
LI,DU I 19.4 Sickerwasser,LIAB1VOR_-3H66,l/min,HAND,,
BB,SWD1A Sohlenwasserdruck,BBAB1____-3H10,Bar,HAND,-0.0384,-0.006
LI,DU I 19.2 Sickerwasser,LIAB1VOR_-3H63,l/min,HAND,,
LI,DU I 21.2 Sickerwasser,LIAB1VOR_-3H67,l/min,HAND,,
DH,S-T 10 Sickerwassereinzelmessung,DHAB1AD__-3H14,l/min,HAND,0.045,2.6
NE,Lufttemperatur maximal,NEAB1____-3H02,°C,HAND,,
LI,DU II 19.2 Sickerwasser,LIAB1VOR_-3H64,l/min,HAND,,
LI,KD 11.4 Sickerwasser,LIAB1VOR_-3H68,l/min,HAND,,
BE,Absperrklappe,BEAB1GA02-2ASK,,LEER,,
BE,Ringkolbenschieber,BEAB1GA02-2RKS,,LEER,,
LI,KD 12.1 Sickerwasser,LIAB1VOR_-3H69,l/min,HAND,,
LI,KD 13.1 Sickerwasser,LIAB1VOR_-3H70,l/min,HAND,,
WU,Pz5 Piezometer Hand,WUAB1DS__-3H23,m,HAND,5.3,7.95
WU,Pz6 Piezometer Hand,WUAB1DS__-3H24,m,HAND,7.2,9.27
LI,KD 13.3 Sickerwasser,LIAB1VOR_-3H71,l/min,HAND,,
WU,Pz11 Piezometer Hand,WUAB1DS__-3H29,m,HAND,5.3,9.13
LI,KD 13.4 Sickerwasser,LIAB1VOR_-3H72,l/min,HAND,,
BE,SWD1.7L Sohlenwasserdruck Luftseite ( Kalkzone),BEAB1DS__-3P10,mNHN,AUTO,266.4,270
SE,P3n Fels,SEAB1DS__-3P06,mWS,AUTO,,
LI,KD 15.1 Sickerwasser,LIAB1VOR_-3H73,l/min,HAND,,
PA,K1.2 Kronenbohrung,PAAB1____-3H03,m,HAND,,
BE,HWS,BESK1HWS_-8L01,mNN,,,
WU,Pz7 Piezometer Hand,WUAB1DS__-3H25,m,HAND,9.5,11.65
LI,DU I 13.1 Sickerwasser,LIAB1VOR_-3H74,l/min,HAND,,
BE,MQA4 Piezometer Luftseite,BEAB1DS__-3H08,m,HAND,24.9,26.9
PA,K2.1 Kronenbohrung,PAAB1____-3H04,m,HAND,,
WU,Pz12 Piezometer Hand,WUAB1DS__-3H30,m,HAND,3.9,8.23
DH,GW2 Grundwasser Hand,DHAB1____-3H04,m,HAND,13.98,17.1
LI,DU R Drainage Untergrund rechts Handeingabe,LIAB1VOR_-3H75,l/s,HAND,,
WU,Pz8 Piezometer Hand,WUAB1DS__-3H26,m,HAND,6.7,8.18
WU,Pz13 Piezometer Hand,WUAB1DS__-3H31,m,HAND,0,1.38
BB,Niederschlag Hand,BB_______-3H02,mm,HAND,,
WU,Pz14 Piezometer Hand,WUAB1DS__-3H32,m,HAND,-0.58,1.71
WU,Pz15 Piezometer Hand,WUAB1DS__-3H33,m,HAND,-0.63,1.6
BB,Luftdruck Beyenburg,BBAB1____-3P05,bar,AUTO,,
LI,DU L Drainage Untergrund links Handeingabe,LIAB1VOR_-3H76,l/s,HAND,,
BB,Stauhöhe Hand,BB_______-3H01,m,HAND,,
WU,SWD1W Sohlenwasserdruck PLS,WUAB1DS__-3P01,mNN,AUTO,242,252
HT,SW1 Sohlenwasserdruck Hand,HTAB1DS__-3H01,bar,HAND,,
WU,SWD1A Sohlenwasserdruck PLS,WUAB1DS__-3P02,mNN,AUTO,240,249.7
LI,DU I 10.1 Sickerwasser,LIAB1VOR_-3H77,l/min,HAND,,
LI,DU II 10.1 Sickerwasser,LIAB1VOR_-3H78,l/min,HAND,,
LI,KD 2.1 Sickerwasser,LIAB1VOR_-3H79,l/min,HAND,,
WU,SWD1L Sohlenwasserdruck PLS,WUAB1DS__-3P03,mNN,AUTO,240,248.5
LI,KD 2.2 Sickerwasser,LIAB1VOR_-3H80,l/min,HAND,,
LI,KD 3.1 Sickerwasser,LIAB1VOR_-3H81,l/min,HAND,,
BE,MQC4 Piezometer Luftseite,BEAB1DS__-3H22,m,HAND,23.5,25.19
PA,K1.1 Kronenbohrung,PAAB1____-3H05,m,HAND,,
WU,Pz5 Piezometer PLS,WUAB1DS__-3P23,mNN,AUTO,223,227.5
BE,SWD1L Sohlenwasserdruck Hand,BEAB1DS__-3H34,mWS,HAND,13.5,15.4
BE,SWD2A Sohlenwasserdruck Achse B,BEAB1DS__-3P17,mNHN,AUTO,257.3,279
BE,SWD1.7L Sohlenwasserdruck Hand,BEAB1DS__-3H41,mWS,HAND,18,21.16
RO,F2 Fußbohrung,ROAB1____-3H03,bar,HAND,0.01,0.09
BE,GW1 Grundwasser Hand,BEAB1____-3H05,m,HAND,3.6,4.3
BB,Ablauf Sickerschacht,BBAB1____-3H26,l/s,HAND,,
NE,Wetterlage,NE_______-3H01,-,HAND,,
LI,KD 3.2 Sickerwasser,LIAB1VOR_-3H82,l/min,HAND,,
ES,SD4a Sohlenwasserdruck,ESAB1DS__-3H13,mNN (Bar bei Druck),HAND,229.1,229.88
BE,GW2 Grundwasser Hand,BEAB1____-3H06,m,HAND,4.7,5.4
ES,SD4b Sohlenwasserdruck,ESAB1DS__-3H14,mNN (Bar bei Druck),HAND,229.1,229.85
BE,GW3 Grundwasser Hand,BEAB1____-3H07,m,HAND,3.6,4.46
BE,Sickerwassermessstelle2 Hand,BEAB1ST__-3H04,l/s,HAND,-0.01,1.5
KT,LufttemperaturMax,KTSK1____-3T02,°C,HAND,,
KT,LufttemperaturMin,KTSK1____-3T03,°C,HAND,,
ES,F4.1  Fußbohrung,ESAB1____-3H14,m,HAND,3.33,3.61
WU,SWD2L Sohlenwasserdruck PLS,WUAB1DS__-3P06,mNN,AUTO,222,225
BE,GW4 Grundwasser Hand,BEAB1____-3H08,m,HAND,3.4,4.5
DH,GW4 Grundwasser Hand,DHAB1____-3H06,m,HAND,3.64,4.74
DH,Niederschlag Hauptsperre GDT,DHAB1____-3H07,mm,HAND,,
DH,Schneedecke,DHAB1____-3H08,cm,HAND,,
DH,Neuschnee,DHAB1____-3H09,cm,HAND,,
DH,GW1 Grundwasser PLS (Drucksondenlage),DHAB1____-3L01,mNN,AUTO,135.8,140
BE,GW5 Grundwasser Hand,BEAB1____-3H09,m,HAND,5.2,5.93
WU,SWD2W Sohlenwasserdruck PLS,WUAB1DS__-3P04,mNN,AUTO,234,252.5
WU,SWD3W Sohlenwasserdruck PLS,WUAB1DS__-3P07,mNN,AUTO,234,250.5
WU,SWD3A Sohlenwasserdruck PLS,WUAB1DS__-3P08,mNN,AUTO,233,247
WU,SWD3L Sohlenwasserdruck PLS,WUAB1DS__-3P09,mNN,AUTO,221,224
WU,SWD4W Sohlenwasserdruck PLS,WUAB1DS__-3P10,mNN,AUTO,235,252.5
WU,SWD4A Sohlenwasserdruck PLS,WUAB1DS__-3P11,mNN,AUTO,225,232
BE,Sickerwassermessstelle4 Hand,BEAB1ST__-3H06,l/s,HAND,-0.01,0.7
WU,SWD4L Sohlenwasserdruck PLS,WUAB1DS__-3P12,mNN,AUTO,221,225.5
WU,SWD5W Sohlenwasserdruck PLS,WUAB1DS__-3P13,mNN,AUTO,235,252.5
WU,SWD5A Sohlenwasserdruck PLS,WUAB1DS__-3P14,mNN,AUTO,234,249.5
BE,SWD1.1L Sohlenwasserdruck Hand,BEAB1DS__-3H35,mWS,HAND,16.44,18.5
BE,Sickerwassermessstelle2B Hand,BEAB1ST__-3H03,l/s,HAND,-0.01,5
BE,SWD1.2L Sohlenwasserdruck Hand,BEAB1DS__-3H36,mWS,HAND,0,0.27
BE,SWD1.3L Sohlenwasserdruck Hand,BEAB1DS__-3H37,mWS,HAND,15.8,17.17
BE,SWD1.4L Sohlenwasserdruck Hand,BEAB1DS__-3H38,mWS,HAND,14.78,15.91
BE,SWD1.6L Sohlenwasserdruck Hand,BEAB1DS__-3H40,mWS,HAND,19.75,20.94
BE,SWD1.8L Sohlenwasserdruck Hand,BEAB1DS__-3H42,mWS,HAND,14.5,14.9
BE,SWD1.9L Sohlenwasserdruck Hand,BEAB1DS__-3H43,mWS,HAND,14.2,16
BE,SWD1.10L Sohlenwasserdruck Hand,BEAB1DS__-3H44,mWS,HAND,16.45,17.7
BE,Sickerwassermessstelle1 Hand,BEAB1ST__-3H01,l/s,HAND,-0.01,0.5
BE,SWD1.12L Sohlenwasserdruck Hand,BEAB1DS__-3H46,mWS,HAND,,
BE,SWD1.13L Sohlenwasserdruck Hand,BEAB1DS__-3H47,mWS,HAND,,
BE,SWD2A Sohlenwasserdruck Hand,BEAB1DS__-3H48,mWS,HAND,,
BE,SWD3A Sohlenwasserdruck Hand,BEAB1DS__-3H49,mWS,HAND,6.6,9.8
WU,Pz15 Piezometer PLS,WUAB1DS__-3P33,mNN,AUTO,238,242
ES,SD1c Sohlenwasserdruck,ESAB1DS__-3H03,mNN (Bar bei Druck),HAND,228.8,229.55
BB,SW1 Piezometer PLS,BBAB1____-3P02,bar,AUTO_1H,1.5,1.6
DH,GW2 Grundwasser PLS (Drucksondenlage),DHAB1____-3L02,mNN,AUTO,124,129
DH,GW3 Grundwasser PLS (Drucksondenlage),DHAB1____-3L03,mNN,AUTO,122.5,125.5
LI,KD 3.3 Sickerwasser,LIAB1VOR_-3H83,l/min,HAND,,
DH,GW4 Grundwasser PLS (Drucksondenlage),DHAB1____-3L04,mNN,AUTO,122,124
LI,KD 3.4 Sickerwasser,LIAB1VOR_-3H84,l/min,HAND,,
LI,KD 5.1 Sickerwasser,LIAB1VOR_-3H85,l/min,HAND,,
DH,Lufttemperatur minimal,DHAB1____-3T01,°C,AUTO,,
LI,KD 5.2 Sickerwasser,LIAB1VOR_-3H86,l/min,HAND,,
WU,Öffnungsgrad Kegelstrahlschieber rechts DN 2800,WUAB1KSS1-2OD1,%,AUTO_1H,,
WU,SWD5L Sohlenwasserdruck PLS,WUAB1DS__-3P15,mNN,AUTO,226,232.5
WU,SWD6W Sohlenwasserdruck PLS,WUAB1DS__-3P16,mNN,AUTO,239,252.5
WU,SWD6A Sohlenwasserdruck PLS,WUAB1DS__-3P17,mNN,AUTO,239,250.5
WU,SWD6L Sohlenwasserdruck PLS,WUAB1DS__-3P18,mNN,AUTO,239,243.5
WU,Pz1 Piezometer PLS,WUAB1DS__-3P19,mNN,AUTO,245,248
WU,Pz2 Piezometer PLS,WUAB1DS__-3P20,mNN,AUTO,238,243
WU,Pz3 Piezometer PLS,WUAB1DS__-3P21,mNN,AUTO,231,237
